branch,customer_name,line_qty,item_description,line_amount,customer_total_qty,customer_total_amount,order_id,order_sequence,line_index_in_order,report_generated_date,from_date,to_date,page_marker,source_file
Conut Jnah,0 Person_0020,1.0,DELIVERY CHARGE,238378.38,11.0,3277702.69,ORD-000013,13,5,30-Jan-26,01-Jan-2026,30-Jan-2026,5/63,REP_S_00502.csv
Conut Jnah,0 Person_0020,1.0,ICE CREAM ON THE SIDE,0.0,11.0,3277702.69,ORD-000013,13,6,30-Jan-26,01-Jan-2026,30-Jan-2026,5/63,REP_S_00502.csv
Conut Jnah,0 Person_0020,1.0,"NO SPREAD,,",0.0,11.0,3277702.69,ORD-000013,13,7,30-Jan-26,01-Jan-2026,30-Jan-2026,5/63,REP_S_00502.csv
Conut Jnah,0 Person_0020,1.0,"NUTELLA SAUCE,(R)",0.0,11.0,3277702.69,ORD-000013,13,8,30-Jan-26,01-Jan-2026,30-Jan-2026,5/63,REP_S_00502.csv
Conut Jnah,0 Person_0020,1.0,NUTELLA SPREAD CHIMNEY.,0.0,11.0,3277702.69,ORD-000013,13,9,30-Jan-26,01-Jan-2026,30-Jan-2026,5/63,REP_S_00502.csv
Conut Jnah,0 Person_0020,1.0,"STRAWBERRY,(R)",0.0,11.0,3277702.69,ORD-000013,13,10,30-Jan-26,01-Jan-2026,30-Jan-2026,5/63,REP_S_00502.csv
Conut Jnah,0 Person_0020,1.0,"WHIPPED CREAM ,",0.0,11.0,3277702.69,ORD-000013,13,11,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,BROWNIES . (R),0.0,13.0,4112027.03,ORD-000014,14,1,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,CHIMNEY THE ONE,1251486.48,13.0,4112027.03,ORD-000014,14,2,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,CHIMNEY TRIPLE CHOCOLATE,1311081.08,13.0,4112027.03,ORD-000014,14,3,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,CONUT BITES,655540.55,13.0,4112027.03,ORD-000014,14,4,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,CONUT BITES,655540.55,13.0,4112027.03,ORD-000014,14,5,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,DARK CHOCOLATE DIP.(R),0.0,13.0,4112027.03,ORD-000014,14,6,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,DELIVERY CHARGE,238378.38,13.0,4112027.03,ORD-000014,14,7,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,LOTUS DIP.(R),0.0,13.0,4112027.03,ORD-000014,14,8,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,NO SPREAD,0.0,13.0,4112027.03,ORD-000014,14,9,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,NO TOPPINGS,0.0,13.0,4112027.03,ORD-000014,14,10,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,"NUTELLA SAUCE,(R)",0.0,13.0,4112027.03,ORD-000014,14,11,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,"STRAWBERRY,(R)",0.0,13.0,4112027.03,ORD-000014,14,12,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0021,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,13.0,4112027.03,ORD-000014,14,13,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,"BROWNIES , (R)",0.0,13.0,3308162.16,ORD-000015,15,1,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,CHIMNEY BERRY MIX,1251486.48,13.0,3308162.16,ORD-000015,15,2,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,CONUT THE ONE,893918.92,13.0,3308162.16,ORD-000015,15,3,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,CONUT TRIPLE CHOCOLATE,924378.38,13.0,3308162.16,ORD-000015,15,4,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,"CRUSHED LOTUS , (R)",0.0,13.0,3308162.16,ORD-000015,15,5,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,DELIVERY CHARGE,238378.38,13.0,3308162.16,ORD-000015,15,6,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,NUTELLA SAUCE . (R),0.0,13.0,3308162.16,ORD-000015,15,7,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,NUTELLA SAUCE . (R),0.0,13.0,3308162.16,ORD-000015,15,8,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,"NUTELLA SAUCE,(R)",0.0,13.0,3308162.16,ORD-000015,15,9,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,NUTELLA SPREAD CHIMNEY.,0.0,13.0,3308162.16,ORD-000015,15,10,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,NUTELLA SPREAD CONUT.,0.0,13.0,3308162.16,ORD-000015,15,11,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,"WHIPPED CREAM ,",0.0,13.0,3308162.16,ORD-000015,15,12,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0022,1.0,WHITE CHOCOLATE SPREAD CONUT.,0.0,13.0,3308162.16,ORD-000015,15,13,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0023,1.0,BROWNIES . (R),0.0,10.0,2920135.13,ORD-000016,16,1,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0023,1.0,BROWNIES . (R),0.0,10.0,2920135.13,ORD-000016,16,2,30-Jan-26,01-Jan-2026,30-Jan-2026,6/63,REP_S_00502.csv
Conut Jnah,0 Person_0023,1.0,"CARAMEL SAUCE, (R)",0.0,10.0,2920135.13,ORD-000016,16,3,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0023,1.0,CHIMNEY THE ONE,1251486.48,10.0,2920135.13,ORD-000016,16,4,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0023,1.0,CHIMNEY THE ONE,1251486.48,10.0,2920135.13,ORD-000016,16,5,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0023,1.0,DELIVERY CHARGE,238378.38,10.0,2920135.13,ORD-000016,16,6,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0023,1.0,"LOTUS SAUCE,(R)",0.0,10.0,2920135.13,ORD-000016,16,7,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0023,1.0,NUTELLA SPREAD CHIMNEY.,0.0,10.0,2920135.13,ORD-000016,16,8,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0023,1.0,NUTELLA SPREAD CHIMNEY.,0.0,10.0,2920135.13,ORD-000016,16,9,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0023,1.0,STRAWBERRY.,178783.78,10.0,2920135.13,ORD-000016,16,10,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0024,1.0,BROWNIES . (R),0.0,5.0,1549459.45,ORD-000017,17,1,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0024,1.0,CHIMNEY TRIPLE CHOCOLATE,1311081.08,5.0,1549459.45,ORD-000017,17,2,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0024,1.0,DELIVERY CHARGE,238378.38,5.0,1549459.45,ORD-000017,17,3,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0024,1.0,"NUTELLA SAUCE,(R)",0.0,5.0,1549459.45,ORD-000017,17,4,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0024,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,5.0,1549459.45,ORD-000017,17,5,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0025,1.0,CLASSIC CHIMNEY,595945.95,7.0,1430270.28,ORD-000018,18,1,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0025,1.0,CLASSIC CHIMNEY,595945.95,7.0,1430270.28,ORD-000018,18,2,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0025,1.0,DELIVERY CHARGE,238378.38,7.0,1430270.28,ORD-000018,18,3,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0025,1.0,REGULAR,0.0,7.0,1430270.28,ORD-000018,18,4,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0025,1.0,REGULAR,0.0,7.0,1430270.28,ORD-000018,18,5,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0025,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,7.0,1430270.28,ORD-000018,18,6,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0025,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,7.0,1430270.28,ORD-000018,18,7,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,BOSTON CHEESECAKE MINI,0.0,17.0,5065540.53,ORD-000019,19,1,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,BROWNIES . (R),0.0,17.0,5065540.53,ORD-000019,19,2,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,BROWNIES . (R),0.0,17.0,5065540.53,ORD-000019,19,3,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,CHIMNEY THE ONE,1251486.48,17.0,5065540.53,ORD-000019,19,4,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,CHIMNEY TRIPLE CHOCOLATE,1311081.08,17.0,5065540.53,ORD-000019,19,5,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,CRUSHED OREO .(R),0.0,17.0,5065540.53,ORD-000019,19,6,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,DELIVERY CHARGE,238378.38,17.0,5065540.53,ORD-000019,19,7,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,DELIVERY CHARGE,238378.38,17.0,5065540.53,ORD-000019,19,8,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,NO SPREAD,0.0,17.0,5065540.53,ORD-000019,19,9,30-Jan-26,01-Jan-2026,30-Jan-2026,7/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,"NUTELLA SAUCE,(R)",0.0,17.0,5065540.53,ORD-000019,19,10,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,NUTELLA SAUCE.,178783.78,17.0,5065540.53,ORD-000019,19,11,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,PISTACHIO MINI,0.0,17.0,5065540.53,ORD-000019,19,12,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,STRAWBERRY.,178783.78,17.0,5065540.53,ORD-000019,19,13,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,THE ONE MINI,0.0,17.0,5065540.53,ORD-000019,19,14,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,THE SHARING BOX.,1668648.66,17.0,5065540.53,ORD-000019,19,15,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,TRIPLE CHOCOLATE MINI,0.0,17.0,5065540.53,ORD-000019,19,16,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0026,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,17.0,5065540.53,ORD-000019,19,17,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0027,1.0,CONUT BERRY MIX,893918.92,5.0,1132297.3,ORD-000020,20,1,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0027,1.0,DELIVERY CHARGE,238378.38,5.0,1132297.3,ORD-000020,20,2,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0027,1.0,NUTELLA SAUCE . (R),0.0,5.0,1132297.3,ORD-000020,20,3,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0027,1.0,NUTELLA SPREAD CONUT.,0.0,5.0,1132297.3,ORD-000020,20,4,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0027,1.0,"WHIPPED CREAM ,",0.0,5.0,1132297.3,ORD-000020,20,5,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0028,1.0,"CARAMEL SAUCE, (R)",0.0,5.0,1489864.86,ORD-000021,21,1,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0028,1.0,CHIMNEY THE ONE,1251486.48,5.0,1489864.86,ORD-000021,21,2,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0028,1.0,DELIVERY CHARGE,238378.38,5.0,1489864.86,ORD-000021,21,3,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0028,1.0,NUTELLA SPREAD CHIMNEY.,0.0,5.0,1489864.86,ORD-000021,21,4,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0028,1.0,"STRAWBERRY,(R)",0.0,5.0,1489864.86,ORD-000021,21,5,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0029,1.0,"CARAMEL SAUCE, (R)",0.0,5.0,1489864.86,ORD-000022,22,1,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0029,1.0,CHIMNEY THE ONE,1251486.48,5.0,1489864.86,ORD-000022,22,2,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0029,1.0,DELIVERY CHARGE,238378.38,5.0,1489864.86,ORD-000022,22,3,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0029,1.0,NUTELLA SPREAD CHIMNEY.,0.0,5.0,1489864.86,ORD-000022,22,4,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0029,1.0,"STRAWBERRY,(R)",0.0,5.0,1489864.86,ORD-000022,22,5,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,BROWNIES . (R),0.0,14.0,3218108.11,ORD-000023,23,1,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,"CARAMEL SAUCE , (R)",0.0,14.0,3218108.11,ORD-000023,23,2,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,CHIMNEY THE ORIGINAL,1191891.89,14.0,3218108.11,ORD-000023,23,3,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,CONUT BERRY MIX,893918.92,14.0,3218108.11,ORD-000023,23,4,30-Jan-26,01-Jan-2026,30-Jan-2026,8/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,CONUT THE ONE,893918.92,14.0,3218108.11,ORD-000023,23,5,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,DELIVERY CHARGE,238378.38,14.0,3218108.11,ORD-000023,23,6,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,ICE CREAM ON THE SIDE,0.0,14.0,3218108.11,ORD-000023,23,7,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,NUTELLA SAUCE . (R),0.0,14.0,3218108.11,ORD-000023,23,8,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,"NUTELLA SAUCE,(R)",0.0,14.0,3218108.11,ORD-000023,23,9,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,NUTELLA SPREAD CHIMNEY.,0.0,14.0,3218108.11,ORD-000023,23,10,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,NUTELLA SPREAD CONUT.,0.0,14.0,3218108.11,ORD-000023,23,11,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,NUTELLA SPREAD CONUT.,0.0,14.0,3218108.11,ORD-000023,23,12,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,"STRAWBERRY , (R)",0.0,14.0,3218108.11,ORD-000023,23,13,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0030,1.0,"WHIPPED CREAM ,",0.0,14.0,3218108.11,ORD-000023,23,14,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0031,1.0,"CARAMEL SAUCE, (R)",0.0,9.0,2741351.34,ORD-000024,24,1,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0031,1.0,"CARAMEL SAUCE, (R)",0.0,9.0,2741351.34,ORD-000024,24,2,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0031,1.0,CHIMNEY THE ONE,1251486.48,9.0,2741351.34,ORD-000024,24,3,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0031,1.0,CHIMNEY THE ONE,1251486.48,9.0,2741351.34,ORD-000024,24,4,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0031,1.0,DELIVERY CHARGE,238378.38,9.0,2741351.34,ORD-000024,24,5,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0031,1.0,LOTUS SPREAD CHIMNEY.,0.0,9.0,2741351.34,ORD-000024,24,6,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0031,1.0,"STRAWBERRY,(R)",0.0,9.0,2741351.34,ORD-000024,24,7,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0031,1.0,"STRAWBERRY,(R)",0.0,9.0,2741351.34,ORD-000024,24,8,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0031,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,9.0,2741351.34,ORD-000024,24,9,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,BROWNIES . (R),0.0,14.0,3992837.83,ORD-000025,25,1,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,CHIMNEY BOSTON CHEESECAKE,1311081.08,14.0,3992837.83,ORD-000025,25,2,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,CHIMNEY THE ONE,1251486.48,14.0,3992837.83,ORD-000025,25,3,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,CHIMNEY THE ORIGINAL,1191891.89,14.0,3992837.83,ORD-000025,25,4,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,CRUSHED LOTUS .(R),0.0,14.0,3992837.83,ORD-000025,25,5,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,DELIVERY CHARGE,238378.38,14.0,3992837.83,ORD-000025,25,6,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,ICE CREAM ON THE SIDE,0.0,14.0,3992837.83,ORD-000025,25,7,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,"NO SPREAD,,",0.0,14.0,3992837.83,ORD-000025,25,8,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,NO TOPPINGS,0.0,14.0,3992837.83,ORD-000025,25,9,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,"NUTELLA SAUCE,(R)",0.0,14.0,3992837.83,ORD-000025,25,10,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,NUTELLA SPREAD CHIMNEY.,0.0,14.0,3992837.83,ORD-000025,25,11,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,NUTELLA SPREAD CHIMNEY.,0.0,14.0,3992837.83,ORD-000025,25,12,30-Jan-26,01-Jan-2026,30-Jan-2026,9/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,"STRAWBERRY,(R)",0.0,14.0,3992837.83,ORD-000025,25,13,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0032,1.0,"STRAWBERRY,(R)",0.0,14.0,3992837.83,ORD-000025,25,14,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0033,1.0,CHIMNEY BERRY MIX,1251486.48,5.0,1489864.86,ORD-000026,26,1,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0033,1.0,DELIVERY CHARGE,238378.38,5.0,1489864.86,ORD-000026,26,2,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0033,1.0,"NUTELLA SAUCE,(R)",0.0,5.0,1489864.86,ORD-000026,26,3,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0033,1.0,NUTELLA SPREAD CHIMNEY.,0.0,5.0,1489864.86,ORD-000026,26,4,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0033,1.0,"WHIPPED CREAM ,",0.0,5.0,1489864.86,ORD-000026,26,5,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0034,1.0,CHIMNEY THE ONE,1251486.48,9.0,2741351.34,ORD-000027,27,1,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0034,1.0,CHIMNEY THE ONE,1251486.48,9.0,2741351.34,ORD-000027,27,2,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0034,1.0,DELIVERY CHARGE,238378.38,9.0,2741351.34,ORD-000027,27,3,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0034,1.0,LOTUS SPREAD CHIMNEY.,0.0,9.0,2741351.34,ORD-000027,27,4,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0034,1.0,NO TOPPINGS,0.0,9.0,2741351.34,ORD-000027,27,5,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0034,1.0,NO TOPPINGS,0.0,9.0,2741351.34,ORD-000027,27,6,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0034,1.0,NUTELLA SPREAD CHIMNEY.,0.0,9.0,2741351.34,ORD-000027,27,7,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
Conut Jnah,0 Person_0034,1.0,"STRAWBERRY,(R)",0.0,9.0,2741351.34,ORD-000027,27,8,30-Jan-26,01-Jan-2026,30-Jan-2026,10/63,REP_S_00502.csv
